frame,person_id,keypoint,x,y,confidence
24,0,left_eye,542.47412109375,654.4486694335938,0.34148576855659485
24,0,right_eye,530.6491088867188,657.1050415039062,0.9723419547080994
24,0,left_ear,491.9503173828125,663.7935180664062,0.036431413143873215
24,0,right_ear,470.6348571777344,675.3060302734375,0.9709983468055725
24,0,left_shoulder,448.1234436035156,757.6664428710938,0.9718039631843567
24,0,right_shoulder,450.99725341796875,766.546875,0.992249608039856
24,0,left_elbow,577.7538452148438,815.820556640625,0.7796273827552795
24,0,right_elbow,610.49951171875,832.4246215820312,0.9840214848518372
24,0,left_wrist,739.80322265625,857.0065307617188,0.8082085847854614
24,0,right_wrist,792.7892456054688,840.146728515625,0.972929060459137
24,0,left_hip,317.25750732421875,1007.056396484375,0.9743230938911438
24,0,right_hip,314.7001953125,1019.0025634765625,0.9883043766021729
24,0,left_knee,528.5787963867188,1000.1881103515625,0.938711941242218
24,0,right_knee,520.9447021484375,1026.8731689453125,0.9785109758377075
24,0,left_ankle,401.3090515136719,1214.1939697265625,0.8131940960884094
24,0,right_ankle,396.6836853027344,1258.306640625,0.8791128993034363
25,0,nose,549.762939453125,673.8313598632812,0.9512225389480591
25,0,left_eye,542.1547241210938,656.1498413085938,0.3256015479564667
25,0,right_eye,530.2869873046875,658.3186645507812,0.9707343578338623
25,0,left_ear,492.54833984375,666.8842163085938,0.03243113309144974
25,0,right_ear,470.0371398925781,676.9659423828125,0.9696483016014099
25,0,left_shoulder,451.10113525390625,761.4227294921875,0.9719511270523071
25,0,right_shoulder,448.3255920410156,767.8112182617188,0.9922156929969788
25,0,left_elbow,579.560791015625,821.5257568359375,0.7956693768501282
25,0,right_elbow,606.3352661132812,835.4005126953125,0.9852576851844788
25,0,left_wrist,738.8529663085938,857.2566528320312,0.827339768409729
25,0,right_wrist,790.1817016601562,840.5894775390625,0.9759783148765564
25,0,left_hip,321.43927001953125,1010.7703857421875,0.975547730922699
25,0,right_hip,315.1750793457031,1021.991943359375,0.9888305068016052
25,0,left_knee,531.1862182617188,999.2960815429688,0.9400149583816528
25,0,right_knee,521.0529174804688,1025.1512451171875,0.9788599014282227
25,0,left_ankle,402.0092468261719,1213.363037109375,0.8106391429901123
25,0,right_ankle,397.45574951171875,1257.0322265625,0.876824676990509
26,0,nose,549.774169921875,673.7871704101562,0.9514166116714478
26,0,left_eye,542.1729125976562,656.1083984375,0.32702359557151794
26,0,right_eye,530.2904663085938,658.28857421875,0.9708583354949951
26,0,left_ear,492.586181640625,666.8265991210938,0.03264901414513588
26,0,right_ear,470.05877685546875,676.9395751953125,0.9697355031967163
26,0,left_shoulder,451.1553955078125,761.3326416015625,0.9720039367675781
26,0,right_shoulder,448.4147644042969,767.784423828125,0.9922343492507935
26,0,left_elbow,579.7332153320312,821.3558959960938,0.7952621579170227
26,0,right_elbow,606.369873046875,835.3574829101562,0.9852228164672852
26,0,left_wrist,739.1920776367188,857.216064453125,0.8267185091972351
26,0,right_wrist,790.128173828125,840.6469116210938,0.9758734107017517
26,0,left_hip,321.5745544433594,1010.5872192382812,0.9755393266677856
26,0,right_hip,315.3659362792969,1021.8204956054688,0.9888294339179993
26,0,left_knee,531.0249633789062,999.3555297851562,0.9400368928909302
26,0,right_knee,521.0213012695312,1025.22216796875,0.9788689017295837
26,0,left_ankle,401.9917907714844,1213.28759765625,0.8108908534049988
26,0,right_ankle,397.5880126953125,1256.957275390625,0.8770167231559753
27,0,nose,549.510986328125,674.2821655273438,0.9514061808586121
27,0,left_eye,541.9043579101562,656.7451782226562,0.32657521963119507
27,0,right_eye,529.6806030273438,659.0208740234375,0.9710713028907776
27,0,left_ear,492.6869812011719,668.2833251953125,0.03140540421009064
27,0,right_ear,469.2448425292969,678.7210693359375,0.969369113445282
27,0,left_shoulder,451.7552490234375,762.8623046875,0.9706934094429016
27,0,right_shoulder,448.409912109375,769.2600708007812,0.9916839599609375
27,0,left_elbow,580.571044921875,823.8673706054688,0.7869743704795837
27,0,right_elbow,607.0084838867188,837.5667724609375,0.9842234253883362
27,0,left_wrist,737.0835571289062,858.0079345703125,0.8198032379150391
27,0,right_wrist,791.3236694335938,841.0476684570312,0.9745486974716187
27,0,left_hip,321.1551818847656,1010.6954345703125,0.9734640121459961
27,0,right_hip,314.9328918457031,1021.7404174804688,0.9877915382385254
27,0,left_knee,529.396728515625,999.2859497070312,0.9361737966537476
27,0,right_knee,522.5887451171875,1024.8424072265625,0.9773460626602173
27,0,left_ankle,398.25152587890625,1214.6038818359375,0.8024687767028809
27,0,right_ankle,398.6183776855469,1258.135009765625,0.870566189289093
28,0,nose,549.5074462890625,674.2877807617188,0.9509508013725281
28,0,left_eye,541.8380737304688,656.7120971679688,0.3246913552284241
28,0,right_eye,529.7081298828125,659.0387573242188,0.9708399772644043
28,0,left_ear,492.4527587890625,668.149169921875,0.0314348042011261
28,0,right_ear,469.3116760253906,678.72265625,0.9693695306777954
28,0,left_shoulder,451.4736633300781,762.71826171875,0.970551073551178
28,0,right_shoulder,448.6289978027344,769.265625,0.9916468262672424
28,0,left_elbow,580.02587890625,823.7322998046875,0.7855561971664429
28,0,right_elbow,607.1885986328125,837.5084838867188,0.9841048121452332
28,0,left_wrist,736.26171875,858.0513916015625,0.8181443214416504
28,0,right_wrist,791.3245849609375,841.1019287109375,0.9742927551269531
28,0,left_hip,321.0128479003906,1010.5828857421875,0.9732635021209717
28,0,right_hip,315.1038513183594,1021.670166015625,0.9877031445503235
28,0,left_knee,529.1581420898438,999.34912109375,0.9357234239578247
28,0,right_knee,522.55224609375,1024.9615478515625,0.9771841764450073
28,0,left_ankle,398.1271057128906,1214.587158203125,0.8015581369400024
28,0,right_ankle,398.5281066894531,1258.225830078125,0.8699255585670471
29,0,nose,549.5390014648438,674.6392822265625,0.9520534873008728
29,0,left_eye,541.9893798828125,656.6219482421875,0.33118757605552673
29,0,right_eye,529.697021484375,659.5682983398438,0.9710217118263245
29,0,left_ear,493.20440673828125,667.3386840820312,0.033928968012332916
29,0,right_ear,470.6419677734375,679.3612670898438,0.9699490070343018
29,0,left_shoulder,451.8294982910156,761.8359985351562,0.9731396436691284
29,0,right_shoulder,451.01104736328125,768.6580200195312,0.9923175573348999
29,0,left_elbow,578.4678955078125,824.1837768554688,0.798832893371582
29,0,right_elbow,609.0718994140625,836.8643188476562,0.985084593296051
29,0,left_wrist,731.0402221679688,858.8251342773438,0.8280675411224365
29,0,right_wrist,789.5571899414062,841.5371704101562,0.9755856990814209
29,0,left_hip,316.66485595703125,1009.638671875,0.9757924675941467
29,0,right_hip,312.23114013671875,1020.6075439453125,0.9888167381286621
29,0,left_knee,529.7088012695312,994.1045532226562,0.9425785541534424
29,0,right_knee,524.4430541992188,1019.84765625,0.9797520637512207
29,0,left_ankle,397.66192626953125,1210.908447265625,0.8206353187561035
29,0,right_ankle,399.3269348144531,1256.236572265625,0.8837602138519287
30,0,nose,549.5355834960938,674.6608276367188,0.952034592628479
30,0,left_eye,542.0036010742188,656.64990234375,0.33108237385749817
30,0,right_eye,529.699951171875,659.5763549804688,0.9709922671318054
30,0,left_ear,493.2404479980469,667.3909912109375,0.03390633314847946
30,0,right_ear,470.6409606933594,679.3618774414062,0.9699110984802246
30,0,left_shoulder,451.84283447265625,761.9638061523438,0.9731364250183105
30,0,right_shoulder,450.9104309082031,768.6748657226562,0.9923064112663269
30,0,left_elbow,578.4159545898438,824.373046875,0.7992271780967712
30,0,right_elbow,608.9182739257812,836.87939453125,0.9850872755050659
30,0,left_wrist,730.9486083984375,858.9527587890625,0.8285918235778809
30,0,right_wrist,789.5068359375,841.6012573242188,0.9756320118904114
30,0,left_hip,316.57757568359375,1009.7562255859375,0.9757404923439026
30,0,right_hip,312.0577087402344,1020.6956787109375,0.9887831807136536
30,0,left_knee,529.80419921875,994.2260131835938,0.9423280358314514
30,0,right_knee,524.440185546875,1019.9292602539062,0.9796442985534668
30,0,left_ankle,397.8446044921875,1210.9661865234375,0.8196781873703003
30,0,right_ankle,399.43988037109375,1256.283935546875,0.883036732673645
31,0,nose,549.7010498046875,675.3857421875,0.9574307203292847
31,0,left_eye,543.171142578125,657.6480712890625,0.3738071024417877
31,0,right_eye,529.2918090820312,660.341796875,0.9744622707366943
31,0,left_ear,495.93768310546875,669.1688842773438,0.03680575266480446
31,0,right_ear,469.3138427734375,680.9034423828125,0.9687448740005493
31,0,left_shoulder,452.9491271972656,761.8185424804688,0.9709734916687012
31,0,right_shoulder,450.1322021484375,769.80615234375,0.9917874932289124
31,0,left_elbow,579.2396240234375,825.6346435546875,0.7816668748855591
31,0,right_elbow,608.428466796875,839.9568481445312,0.9835608005523682
31,0,left_wrist,733.155517578125,865.0686645507812,0.8153271675109863
31,0,right_wrist,793.093505859375,843.92431640625,0.9734922647476196
31,0,left_hip,320.08673095703125,1007.0570068359375,0.9736073613166809
31,0,right_hip,314.5788879394531,1018.6126098632812,0.9878143072128296
31,0,left_knee,531.3590087890625,989.0318603515625,0.9437849521636963
31,0,right_knee,525.65576171875,1015.04736328125,0.9801884889602661
31,0,left_ankle,399.95782470703125,1210.904052734375,0.835681140422821
31,0,right_ankle,401.3936767578125,1254.3275146484375,0.8946583867073059
32,0,nose,549.7713012695312,675.4572143554688,0.9573033452033997
32,0,left_eye,543.2830810546875,657.7245483398438,0.3736892640590668
32,0,right_eye,529.400390625,660.4231567382812,0.9742891192436218
32,0,left_ear,496.0292663574219,669.23046875,0.03710460662841797
32,0,right_ear,469.5113830566406,680.9974975585938,0.9685527086257935
32,0,left_shoulder,452.70281982421875,761.7775268554688,0.9710928797721863
32,0,right_shoulder,450.37725830078125,769.7469482421875,0.9918259382247925
32,0,left_elbow,578.3944702148438,825.9047241210938,0.7835631966590881
32,0,right_elbow,608.2891235351562,840.0479125976562,0.9836909174919128
32,0,left_wrist,731.5684204101562,865.3969116210938,0.817264199256897
32,0,right_wrist,792.0755615234375,844.0615234375,0.9737458229064941
32,0,left_hip,319.4242248535156,1006.697998046875,0.9738432765007019
32,0,right_hip,314.23211669921875,1018.21875,0.9879186749458313
32,0,left_knee,531.082275390625,988.7042236328125,0.944259524345398
32,0,right_knee,525.55712890625,1014.6651611328125,0.980352520942688
32,0,left_ankle,400.0693054199219,1210.719482421875,0.8365201950073242
32,0,right_ankle,401.38946533203125,1254.1260986328125,0.8952613472938538
33,0,nose,550.9254150390625,676.659423828125,0.9591519832611084
33,0,left_eye,544.6187133789062,659.5999145507812,0.3791870176792145
33,0,right_eye,529.9573974609375,661.8596801757812,0.9750593304634094
33,0,left_ear,498.9552001953125,672.8831176757812,0.034954555332660675
33,0,right_ear,469.5233154296875,683.587158203125,0.9681697487831116
33,0,left_shoulder,457.2189025878906,765.7619018554688,0.9720339179039001
33,0,right_shoulder,448.70068359375,771.878173828125,0.9921000599861145
33,0,left_elbow,584.2633666992188,829.8820190429688,0.7987127304077148
33,0,right_elbow,606.4026489257812,842.3900756835938,0.9850766062736511
33,0,left_wrist,735.93408203125,866.2586059570312,0.8350691795349121
33,0,right_wrist,792.1182861328125,844.7999267578125,0.9767107367515564
33,0,left_hip,322.1484069824219,1009.0030517578125,0.9759072661399841
33,0,right_hip,313.09625244140625,1019.9118041992188,0.9888743162155151
33,0,left_knee,533.6856689453125,986.28662109375,0.948674738407135
33,0,right_knee,526.1583251953125,1011.5578002929688,0.9819721579551697
33,0,left_ankle,400.3932800292969,1208.987060546875,0.8458852171897888
33,0,right_ankle,402.1314697265625,1251.7557373046875,0.9017590284347534
34,0,nose,550.9419555664062,676.6767578125,0.9590322375297546
34,0,left_eye,544.6397705078125,659.6158447265625,0.37821829319000244
34,0,right_eye,529.98291015625,661.8792724609375,0.9749932885169983
34,0,left_ear,498.961181640625,672.8668212890625,0.0348917692899704
34,0,right_ear,469.5295104980469,683.5700073242188,0.968178927898407
34,0,left_shoulder,457.2182312011719,765.6731567382812,0.9720517992973328
34,0,right_shoulder,448.70233154296875,771.8279418945312,0.9921247363090515
34,0,left_elbow,584.1827392578125,829.8463745117188,0.798841118812561
34,0,right_elbow,606.4270629882812,842.4169921875,0.9851347804069519
34,0,left_wrist,735.8999633789062,866.2500610351562,0.835078239440918
34,0,right_wrist,792.0519409179688,844.815185546875,0.9767630100250244
34,0,left_hip,322.2649841308594,1008.794189453125,0.9760613441467285
34,0,right_hip,313.2017517089844,1019.7130737304688,0.9889602661132812
34,0,left_knee,533.6222534179688,986.6217041015625,0.9489124417304993
34,0,right_knee,526.0319213867188,1011.9164428710938,0.9820756316184998
34,0,left_ankle,400.3509216308594,1209.136962890625,0.8462533354759216
34,0,right_ankle,401.9991455078125,1251.91650390625,0.9020657539367676
35,0,nose,552.3212280273438,680.672119140625,0.9519304037094116
35,0,left_eye,545.12060546875,663.60205078125,0.3283923864364624
35,0,right_eye,532.7552490234375,665.6218872070312,0.9719430208206177
35,0,left_ear,497.08984375,675.7813110351562,0.03094843402504921
35,0,right_ear,473.73297119140625,685.7954711914062,0.9685216546058655
35,0,left_shoulder,455.0636901855469,767.367919921875,0.9694387912750244
35,0,right_shoulder,454.3470153808594,773.9326782226562,0.991910994052887
35,0,left_elbow,584.8059692382812,829.99658203125,0.7791110277175903
35,0,right_elbow,615.6438598632812,843.894287109375,0.9850183129310608
35,0,left_wrist,739.5105590820312,867.82568359375,0.8177515268325806
35,0,right_wrist,797.5004272460938,849.6376953125,0.9757920503616333
35,0,left_hip,321.5945129394531,1010.40869140625,0.9749385118484497
35,0,right_hip,317.2759704589844,1021.3121337890625,0.9888302683830261
35,0,left_knee,538.1705932617188,980.2899169921875,0.9500774145126343
35,0,right_knee,532.539306640625,1004.9918823242188,0.983169436454773
35,0,left_ankle,403.9778137207031,1207.2777099609375,0.8572425842285156
35,0,right_ankle,404.6757507324219,1248.307373046875,0.9113895297050476
36,0,nose,552.31201171875,680.7279052734375,0.9516921043395996
36,0,left_eye,545.1053466796875,663.6360473632812,0.32751768827438354
36,0,right_eye,532.7794189453125,665.66162109375,0.9718177914619446
36,0,left_ear,496.9539489746094,675.7459106445312,0.031070876866579056
36,0,right_ear,473.8053894042969,685.7974853515625,0.9684845209121704
36,0,left_shoulder,454.6676330566406,767.3361206054688,0.9693626165390015
36,0,right_shoulder,454.55401611328125,773.939208984375,0.9919177889823914
36,0,left_elbow,584.1103515625,829.9667358398438,0.778186559677124
36,0,right_elbow,615.7266845703125,843.8080444335938,0.985007643699646
36,0,left_wrist,738.83544921875,867.9623413085938,0.8167858719825745
36,0,right_wrist,797.409423828125,849.6764526367188,0.9757177233695984
36,0,left_hip,321.0906677246094,1010.6183471679688,0.9749463200569153
36,0,right_hip,317.1723327636719,1021.5306396484375,0.9888532161712646
36,0,left_knee,537.90234375,980.425048828125,0.9501966834068298
36,0,right_knee,532.661865234375,1005.1209106445312,0.983244776725769
36,0,left_ankle,403.6199951171875,1207.4578857421875,0.8578940629959106
36,0,right_ankle,404.5235900878906,1248.5050048828125,0.9119465947151184
37,0,nose,554.2388916015625,687.884521484375,0.9402008056640625
37,0,left_eye,546.541259765625,670.4218139648438,0.2656700313091278
37,0,right_eye,536.1683349609375,672.0803833007812,0.9641126394271851
37,0,left_ear,498.5013427734375,681.0311889648438,0.02567681483924389
37,0,right_ear,479.1113586425781,689.2894287109375,0.9656607508659363
37,0,left_shoulder,459.53350830078125,773.2559814453125,0.9691609144210815
37,0,right_shoulder,456.11505126953125,777.4622802734375,0.9922072291374207
37,0,left_elbow,590.0591430664062,836.8463745117188,0.7996167540550232
37,0,right_elbow,614.8626098632812,849.4249877929688,0.9874618649482727
37,0,left_wrist,743.582763671875,870.0025634765625,0.8408370018005371
37,0,right_wrist,796.4769287109375,855.8973999023438,0.9800829291343689
37,0,left_hip,324.70947265625,1019.808837890625,0.9769750833511353
37,0,right_hip,318.1899719238281,1029.799072265625,0.9899805188179016
37,0,left_knee,541.6221313476562,983.1434326171875,0.9501099586486816
37,0,right_knee,532.5264892578125,1006.9065551757812,0.9834949374198914
37,0,left_ankle,407.36102294921875,1209.86865234375,0.8475868701934814
37,0,right_ankle,405.62310791015625,1250.5145263671875,0.9059248566627502
38,0,nose,554.2119750976562,687.9151000976562,0.9400491118431091
38,0,left_eye,546.500732421875,670.4468994140625,0.2652539610862732
38,0,right_eye,536.1680297851562,672.1294555664062,0.9640228748321533
38,0,left_ear,498.38177490234375,680.999755859375,0.02570701204240322
38,0,right_ear,479.12652587890625,689.3150024414062,0.9656229615211487
38,0,left_shoulder,459.2664489746094,773.054443359375,0.9691395163536072
38,0,right_shoulder,456.1805419921875,777.3823852539062,0.9922000765800476
38,0,left_elbow,589.6279907226562,836.63330078125,0.7995454668998718
38,0,right_elbow,614.8549194335938,849.4033203125,0.9874496459960938
38,0,left_wrist,743.1057739257812,869.8370361328125,0.8406976461410522
38,0,right_wrist,796.3839721679688,855.9185791015625,0.9800550937652588
38,0,left_hip,324.52105712890625,1019.41455078125,0.9770054817199707
38,0,right_hip,318.2208557128906,1029.4564208984375,0.9899914264678955
38,0,left_knee,541.482177734375,983.092041015625,0.9502161741256714
38,0,right_knee,532.587646484375,1006.9080200195312,0.9835271239280701
38,0,left_ankle,407.2713317871094,1209.8878173828125,0.8478416204452515
38,0,right_ankle,405.5804138183594,1250.573974609375,0.9060829281806946
39,0,nose,557.0935668945312,688.347900390625,0.9741177558898926
39,0,left_eye,552.7809448242188,671.307861328125,0.4028553068637848
39,0,right_eye,537.837890625,673.275390625,0.9879608750343323
39,0,left_ear,515.6865234375,683.8944702148438,0.026538226753473282
39,0,right_ear,485.85052490234375,692.5098266601562,0.9853333830833435
39,0,left_shoulder,465.87548828125,780.7430419921875,0.9810707569122314
39,0,right_shoulder,459.09814453125,784.1602172851562,0.9956075549125671
39,0,left_elbow,604.5836181640625,848.148193359375,0.8132014274597168
39,0,right_elbow,627.4266967773438,859.8606567382812,0.989461362361908
39,0,left_wrist,753.9775390625,868.3797607421875,0.8454135060310364
39,0,right_wrist,801.6126098632812,862.1703491210938,0.9807665348052979
39,0,left_hip,299.7647399902344,1045.249267578125,0.9852331280708313
39,0,right_hip,291.2887878417969,1054.3555908203125,0.9931446313858032
39,0,left_knee,563.0086059570312,987.4114990234375,0.9739643931388855
39,0,right_knee,563.2281494140625,1007.3985595703125,0.9913172721862793
39,0,left_ankle,426.5760803222656,1215.49169921875,0.9297523498535156
39,0,right_ankle,421.2824401855469,1248.5587158203125,0.9566453695297241
40,0,nose,557.1222534179688,688.3565673828125,0.9743606448173523
40,0,left_eye,552.8800659179688,671.3323974609375,0.4051003158092499
40,0,right_eye,537.8135375976562,673.2976684570312,0.988080620765686
40,0,left_ear,515.9865112304688,683.966552734375,0.026369377970695496
40,0,right_ear,485.7898254394531,692.5520629882812,0.9852546453475952
40,0,left_shoulder,466.03411865234375,780.6495361328125,0.9809362888336182
40,0,right_shoulder,459.1518859863281,783.9857788085938,0.9955783486366272
40,0,left_elbow,604.6934814453125,848.0940551757812,0.8127244114875793
40,0,right_elbow,627.5623168945312,859.7520751953125,0.9894519448280334
40,0,left_wrist,754.0595703125,868.1881103515625,0.8454464077949524
40,0,right_wrist,801.6881713867188,862.1275024414062,0.980810821056366
40,0,left_hip,299.806396484375,1045.312255859375,0.9852055907249451
40,0,right_hip,291.2698974609375,1054.385498046875,0.9931352138519287
40,0,left_knee,563.3834838867188,987.1400756835938,0.9740756750106812
40,0,right_knee,563.6749267578125,1007.0435791015625,0.9913651943206787
40,0,left_ankle,426.4865417480469,1215.5115966796875,0.9303243160247803
40,0,right_ankle,421.22412109375,1248.4971923828125,0.9570462703704834
41,0,nose,557.185791015625,690.2150268554688,0.9417364597320557
41,0,left_eye,549.2214965820312,673.031982421875,0.27324897050857544
41,0,right_eye,539.2973022460938,674.8894653320312,0.9650415182113647
41,0,left_ear,498.9891662597656,683.8985595703125,0.02910609357059002
41,0,right_ear,482.3955078125,693.3367919921875,0.9665098786354065
41,0,left_shoulder,455.3977966308594,776.010009765625,0.9708515405654907
41,0,right_shoulder,460.79595947265625,780.7325439453125,0.9926549196243286
41,0,left_elbow,589.8787841796875,842.324462890625,0.8037251234054565
41,0,right_elbow,620.1589965820312,853.6480712890625,0.9878188371658325
41,0,left_wrist,754.8090209960938,877.9074096679688,0.8434638381004333
41,0,right_wrist,805.305419921875,861.3941650390625,0.9801903367042542
41,0,left_hip,316.6575012207031,1022.40673828125,0.9775677919387817
41,0,right_hip,316.57958984375,1032.7491455078125,0.9901665449142456
41,0,left_knee,538.6919555664062,985.7839965820312,0.9509803652763367
41,0,right_knee,537.8192749023438,1009.5861206054688,0.9837823510169983
41,0,left_ankle,408.5309753417969,1212.945068359375,0.8501373529434204
41,0,right_ankle,410.3481750488281,1254.34619140625,0.9077790379524231
42,0,nose,557.1778564453125,690.1185302734375,0.9412447810173035
42,0,left_eye,549.2228393554688,672.9721069335938,0.27169519662857056
42,0,right_eye,539.3324584960938,674.8259887695312,0.9647515416145325
42,0,left_ear,498.94677734375,683.9039916992188,0.029187357053160667
42,0,right_ear,482.5405578613281,693.3533935546875,0.9664415121078491
42,0,left_shoulder,455.2574157714844,775.9454956054688,0.9708135724067688
42,0,right_shoulder,460.9054260253906,780.6687622070312,0.9926488995552063
42,0,left_elbow,589.7756958007812,842.2540283203125,0.8035362362861633
42,0,right_elbow,620.2684936523438,853.5879516601562,0.98781418800354
42,0,left_wrist,754.7307739257812,877.9501953125,0.8430447578430176
42,0,right_wrist,805.3862915039062,861.4793090820312,0.9801300764083862
42,0,left_hip,316.0751953125,1022.3516235351562,0.9775326251983643
42,0,right_hip,316.15869140625,1032.673095703125,0.9901540875434875
42,0,left_knee,538.4916381835938,985.849609375,0.9507437348365784
42,0,right_knee,537.7699584960938,1009.6203002929688,0.983714759349823
42,0,left_ankle,408.36907958984375,1212.983642578125,0.8494260311126709
42,0,right_ankle,410.1891784667969,1254.3739013671875,0.9073636531829834
43,0,nose,556.587158203125,691.1722412109375,0.938300371170044
43,0,left_eye,548.3776245117188,673.9883422851562,0.2568751275539398
43,0,right_eye,539.2538452148438,675.5684814453125,0.9629815220832825
43,0,left_ear,497.4635009765625,684.4837646484375,0.027342773973941803
43,0,right_ear,482.71392822265625,693.09326171875,0.9658686518669128
43,0,left_shoulder,453.9571838378906,777.0869750976562,0.9702075123786926
43,0,right_shoulder,460.5633544921875,780.9943237304688,0.9925958514213562
43,0,left_elbow,589.7216796875,841.7693481445312,0.8052508234977722
43,0,right_elbow,618.3765869140625,853.0368041992188,0.9881658554077148
43,0,left_wrist,756.6484375,877.1595458984375,0.8470789790153503
43,0,right_wrist,800.904296875,863.1768188476562,0.9809837937355042
43,0,left_hip,315.34246826171875,1025.022216796875,0.9774513840675354
43,0,right_hip,316.08172607421875,1035.1087646484375,0.9901983737945557
43,0,left_knee,539.3983764648438,985.6263427734375,0.9500083327293396
43,0,right_knee,538.6220703125,1008.913818359375,0.9836056232452393
43,0,left_ankle,408.99365234375,1211.5164794921875,0.8464300632476807
43,0,right_ankle,410.45782470703125,1252.3546142578125,0.9058160185813904
44,0,nose,556.5402221679688,691.4563598632812,0.9395331144332886
44,0,left_eye,548.5118408203125,674.2293090820312,0.2616305947303772
44,0,right_eye,539.182861328125,675.7774047851562,0.9636456966400146
44,0,left_ear,497.9659423828125,684.6260375976562,0.027504896745085716
44,0,right_ear,482.61334228515625,693.0974731445312,0.9657655954360962
44,0,left_shoulder,454.2993469238281,777.1124877929688,0.9702919721603394
44,0,right_shoulder,460.335693359375,780.8865966796875,0.9925740957260132
44,0,left_elbow,589.9462890625,841.8428344726562,0.8060433268547058
44,0,right_elbow,618.1022338867188,853.024169921875,0.9881274104118347
44,0,left_wrist,756.69775390625,877.160888671875,0.8480618596076965
44,0,right_wrist,800.9036254882812,863.0530395507812,0.9810132384300232
44,0,left_hip,315.41705322265625,1024.9918212890625,0.9773739576339722
44,0,right_hip,315.7690734863281,1035.031494140625,0.9901313781738281
44,0,left_knee,539.6567993164062,985.273681640625,0.9499722123146057
44,0,right_knee,538.569580078125,1008.4796142578125,0.9835432767868042
44,0,left_ankle,409.155517578125,1211.1212158203125,0.8466019630432129
44,0,right_ankle,410.5016784667969,1251.7840576171875,0.9057666063308716
45,0,nose,558.2735595703125,691.0831909179688,0.9413750171661377
45,0,left_eye,550.3269653320312,673.971435546875,0.2598908245563507
45,0,right_eye,540.425048828125,675.4746704101562,0.965193510055542
45,0,left_ear,500.7638854980469,685.0136108398438,0.025257723405957222
45,0,right_ear,483.136962890625,693.2566528320312,0.9670230746269226
45,0,left_shoulder,459.0928039550781,778.2566528320312,0.9711123108863831
45,0,right_shoulder,460.1175842285156,780.9583129882812,0.9926642775535583
45,0,left_elbow,596.876953125,843.006103515625,0.8111332654953003
45,0,right_elbow,620.1231079101562,853.2064819335938,0.9884644150733948
45,0,left_wrist,764.5939331054688,876.5099487304688,0.8526183366775513
45,0,right_wrist,803.2311401367188,864.255126953125,0.9816393852233887
45,0,left_hip,318.5320129394531,1025.2138671875,0.9780656695365906
45,0,right_hip,315.4864196777344,1034.7503662109375,0.990384578704834
45,0,left_knee,543.4432373046875,983.2977905273438,0.9510182738304138
45,0,right_knee,538.8235473632812,1006.1141967773438,0.9838575124740601
45,0,left_ankle,410.0301513671875,1207.486572265625,0.8485536575317383
45,0,right_ankle,409.6953125,1248.49609375,0.9065629243850708
46,0,nose,558.2544555664062,691.0275268554688,0.9408878684043884
46,0,left_eye,550.2361450195312,673.9364624023438,0.25840145349502563
46,0,right_eye,540.377685546875,675.4990844726562,0.9648261666297913
46,0,left_ear,500.6465148925781,685.0279541015625,0.02526276744902134
46,0,right_ear,483.1424255371094,693.4254150390625,0.9668429493904114
46,0,left_shoulder,459.1016540527344,778.2378540039062,0.9711352586746216
46,0,right_shoulder,459.9468078613281,781.0077514648438,0.9926860332489014
46,0,left_elbow,596.8626098632812,842.9117431640625,0.8123998045921326
46,0,right_elbow,619.5761108398438,853.1973266601562,0.9885701537132263
46,0,left_wrist,764.4844360351562,876.4301147460938,0.8539626002311707
46,0,right_wrist,803.0767211914062,864.3348388671875,0.9818395972251892
46,0,left_hip,318.35546875,1025.265869140625,0.9782052636146545
46,0,right_hip,315.239013671875,1034.8702392578125,0.9904531240463257
46,0,left_knee,543.4445190429688,982.976806640625,0.9511840343475342
46,0,right_knee,538.9033813476562,1005.9228515625,0.9839283227920532
46,0,left_ankle,409.9648132324219,1207.203125,0.8486635684967041
46,0,right_ankle,409.8005065917969,1248.5145263671875,0.9067201018333435
47,0,nose,560.0785522460938,687.6974487304688,0.9480840563774109
47,0,left_eye,552.4329223632812,670.4752807617188,0.2784086763858795
47,0,right_eye,541.3047485351562,672.0780639648438,0.9701848030090332
47,0,left_ear,504.61016845703125,682.3567504882812,0.023446695879101753
47,0,right_ear,483.2178039550781,690.7625122070312,0.9692785739898682
47,0,left_shoulder,463.92431640625,776.2406005859375,0.9711205363273621
47,0,right_shoulder,461.5784912109375,779.29443359375,0.9923700094223022
47,0,left_elbow,605.3057861328125,840.5530395507812,0.8038139343261719
47,0,right_elbow,626.9292602539062,852.1966552734375,0.9876367449760437
47,0,left_wrist,768.7745971679688,871.887939453125,0.8463875651359558
47,0,right_wrist,809.1358032226562,861.38330078125,0.9805588126182556
47,0,left_hip,321.0133972167969,1023.7930297851562,0.9770599603652954
47,0,right_hip,315.71197509765625,1033.1768798828125,0.989770770072937
47,0,left_knee,548.738037109375,976.5322265625,0.9523405432701111
47,0,right_knee,543.5623168945312,998.990478515625,0.9841787219047546
47,0,left_ankle,411.39044189453125,1203.7037353515625,0.8587659001350403
47,0,right_ankle,411.6982116699219,1243.670654296875,0.9123863577842712
48,0,nose,560.0787963867188,687.6749267578125,0.9477416276931763
48,0,left_eye,552.402099609375,670.4610595703125,0.2764873802661896
